Course_Title,Platform,Provider,URL,Price,Is_Paid,Difficulty,Category,Duration_Hours,Num_Reviews,Num_Subscribers
Transforming Communities,Coursera,University of Colorado Boulder,https://www.coursera.org/learn/transforming-communities,,,Beginner,community,,,
Foundations of Teaching for Learning: Developing Relationships,Coursera,Commonwealth Education Trust,https://www.coursera.org/learn/teacher-relationships,,,Intermediate,semigroup,,,
Data Management for Clinical Research,Coursera,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management,,,Intermediate,redcap,,,
Discounted Cash Flow Modeling,Coursera,Coursera Project Network,https://www.coursera.org/learn/discounted-cash-flow-modeling,,,Intermediate,cash,,,
Code Yourself! An Introduction to Programming,Coursera,The University of Edinburgh,https://www.coursera.org/learn/intro-programming,,,All Levels,basic,,,
Understanding Medical Research: Your Facebook Friend is Wrong,Coursera,Yale University,https://www.coursera.org/learn/medical-research,,,Beginner,Statistical,,,
Recovering the Humankind's Past and Saving the Universal Heritage,Coursera,Sapienza University of Rome,https://www.coursera.org/learn/preserving-cultural-heritage,,,Intermediate,global,,,
The Newborn Assessment,Coursera,University of Colorado System,https://www.coursera.org/learn/newborn-assessment,,,Intermediate,sign,,,
Cloud Computing Basics (Cloud 101),Coursera,LearnQuest,https://www.coursera.org/learn/cloud-computing-basics,,,Intermediate,web,,,
Images and Links in HTML,Coursera,Coursera Project Network,https://www.coursera.org/learn/images-and-links-in-html,,,Beginner,i-deas,,,
EDIVET: Do you have what it takes to be a veterinarian?,Coursera,The University of Edinburgh,https://www.coursera.org/learn/becoming-a-veterinarian,,,Beginner,history,,,
Foundations of Public Health Practice: The Public Health Approach,Coursera,Imperial College London,https://www.coursera.org/learn/foundations-public-health-approach,,,Intermediate,wall,,,
Analyze Text Data with Yellowbrick,Coursera,Coursera Project Network,https://www.coursera.org/learn/analyze-text-data-yellowbrick,,,Beginner,text,,,
Intellectual Change in Early China: Warring States and Han,Coursera,The Chinese University of Hong Kong,https://www.coursera.org/learn/intellectual-change-early-china-the-warring-states-han,,,Intermediate,language,,,
"Literacy Teaching and Learning: Aims, Approaches and Pedagogies",Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/literacy-teaching-learning,,,Advanced,pedagogy,,,
Russian for beginners 1. ??????? ????: A1,Coursera,Saint Petersburg State University,https://www.coursera.org/learn/russian-a1-part1,,,Beginner,language,,,
Draw Insights with Crosstabs Reports in Google Sheets,Coursera,Coursera Project Network,https://www.coursera.org/learn/draw-insights-with-crosstabs-reports-google-sheets,,,Beginner,matrices,,,
Understanding Russians: Contexts of Intercultural Communication,Coursera,National Research University Higher School of Economics,https://www.coursera.org/learn/intercultural-communication-russians,,,Advanced,linguistics,,,
Class Creation in Object Oriented Python,Coursera,Coursera Project Network,https://www.coursera.org/learn/class-creation-in-object-oriented-python,,,Beginner,objective-c,,,
Discrete Mathematics,Coursera,Shanghai Jiao Tong University,https://www.coursera.org/learn/discrete-mathematics,,,Advanced,Polynomial,,,
Teaching Impacts of Technology: Fundamentals,Coursera,University of California San Diego,https://www.coursera.org/learn/teach-impacts-technology-fundamentals,,,Advanced,data,,,
"Fundamentals of Negotiation, with Goldman Sachs 10,000 Women",Coursera,Goldman Sachs,https://www.coursera.org/learn/10k-women-10,,,Beginner,Retail,,,
Introduction to TensorFlow,Coursera,Google Cloud,https://www.coursera.org/learn/intro-tensorflow,,,Advanced,Cloud,,,
Palo Alto Networks Academy Cybersecurity Foundation,Coursera,Palo Alto Networks,https://www.coursera.org/learn/cybersecurity-foundation,,,Intermediate,Cloud,,,
Building an Ecosystem model with Insight Maker,Coursera,Coursera Project Network,https://www.coursera.org/learn/ecosystem-insight-maker,,,Beginner,Population,,,
History of Medical Cannabis,Coursera,University of Colorado Boulder,https://www.coursera.org/learn/history-medical-cannabis-cbd-thc,,,Beginner,alternative,,,
Advanced Grammar & Punctuation Project,Coursera,"University of California, Irvine",https://www.coursera.org/learn/Advanced-grammar-project,,,Advanced,translation,,,
Create Employee Management System with When I Work,Coursera,Coursera Project Network,https://www.coursera.org/learn/employee-management-with-when-i-work,,,Beginner,management,,,
Practical Machine Learning,Coursera,Johns Hopkins University,https://www.coursera.org/learn/practical-machine-learning,,,Beginner,Machine,,,
Web Application Security Testing with OWASP ZAP,Coursera,Coursera Project Network,https://www.coursera.org/learn/web-application-security-testing-with-owsap-zap,,,Beginner,owasp,,,
Teaching Character and Creating Positive Classrooms,Coursera,Relay Graduate School of Education,https://www.coursera.org/learn/teaching-character,,,Beginner,psychology,,,
Front-End JavaScript Frameworks: Angular,Coursera,The Hong Kong University of Science and Technology,https://www.coursera.org/learn/angular,,,Advanced,Front-End,,,
Developing the Opportunity for Corporate Entrepreneurs,Coursera,"University of Maryland, College Park",https://www.coursera.org/learn/corporate-entrepreneurs-opportunity,,,Beginner,mature,,,
TensorFlow for AI: Get to Know Tensorflow,Coursera,Coursera Project Network,https://www.coursera.org/learn/tensorflow-for-ai-get-to-know-tensorflow,,,Advanced,Python,,,
Software Processes and Agile Practices,Coursera,University of Alberta,https://www.coursera.org/learn/software-processes-and-agile-practices,,,Beginner,lean,,,
"Brand Management: Aligning Business, Brand and Behaviour",Coursera,University of London,https://www.coursera.org/learn/brand,,,Intermediate,Marketing,,,
On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform,Coursera,Google Cloud,https://www.coursera.org/learn/onprem-fundamentals-apigee-gcp,,,All Levels,cloud,,,
"Business Intelligence Concepts, Tools, and Applications",Coursera,University of Colorado System,https://www.coursera.org/learn/business-intelligence-tools,,,Advanced,Data,,,
Cybersecurity and Mobility,Coursera,University System of Georgia,https://www.coursera.org/learn/cybersecurity-mobility,,,Beginner,security,,,
Create UI in Unity Part 1 - Screen Overlay Canvas,Coursera,Coursera Project Network,https://www.coursera.org/learn/create-ui-unity-screen-overlay-canvas,,,Advanced,head-up,,,
Organisational behaviour: Know your people,Coursera,Macquarie University,https://www.coursera.org/learn/organisational-behaviour-know-your-people,,,Intermediate,Leadership,,,
Chemerinsky on Constitutional Law � Individual Rights and Liberties,Coursera,"University of California, Irvine",https://www.coursera.org/learn/chemerinsky-individual-rights,,,Beginner,process,,,
Create Power-Ups and Obstacles with C# in Unity,Coursera,Coursera Project Network,https://www.coursera.org/learn/create-power-ups-obstacles-c-sharp-unity,,,Beginner,Software,,,
Supply Chain Management: A Learning Perspective,Coursera,Korea Advanced Institute of Science and Technology(KAIST),https://www.coursera.org/learn/supply-chain-management,,,Beginner,supply,,,
Linear Circuits 1: DC Analysis,Coursera,Georgia Institute of Technology,https://www.coursera.org/learn/linear-circuits-dcanalysis,,,Beginner,analysis,,,
3D Printing Applications,Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/3d-printing-applications,,,Intermediate,.properties,,,
Intro to Scheduling with When I Work,Coursera,Coursera Project Network,https://www.coursera.org/learn/intro-to-scheduling-with-when-i-work,,,Beginner,Entrepreneurship,,,
Understanding the Brain: The Neurobiology of Everyday Life,Coursera,The University of Chicago,https://www.coursera.org/learn/neurobiology,,,Intermediate,neurological,,,
Image Compression and Generation using Variational Autoencoders in Python,Coursera,Coursera Project Network,https://www.coursera.org/learn/image-compression-generation-vae,,,Beginner,Autoencoder,,,
American Deaf Culture,Coursera,University of Houston,https://www.coursera.org/learn/deaf-culture,,,Beginner,language,,,
Optimize TensorFlow Models For Deployment with TensorRT,Coursera,Coursera Project Network,https://www.coursera.org/learn/tensorflow-tensorrt,,,Advanced,project,,,
Non-Communicable Diseases in Humanitarian Settings,Coursera,University of Copenhagen,https://www.coursera.org/learn/non-communicable-diseases-in-humanitarian-settings,,,Beginner,disasters,,,
Reliable Google Cloud Infrastructure: Design and Process,Coursera,Google Cloud,https://www.coursera.org/learn/cloud-infrastructure-design-process,,,Beginner,Google,,,
Healthcare Organizations and the Health System,Coursera,Rutgers the State University of New Jersey,https://www.coursera.org/learn/healthcare-organizations-health-system,,,Advanced,poster,,,
Financing Infrastructure in African Cities,Coursera,Erasmus University Rotterdam,https://www.coursera.org/learn/financing-infrastructure-in-african-cities,,,Beginner,cost,,,
Visual Machine Learning with Yellowbrick,Coursera,Coursera Project Network,https://www.coursera.org/learn/machine-learning-visualization,,,Beginner,Algorithm,,,
Create a Memory Puzzle Game in Python Using Pygame,Coursera,Coursera Project Network,https://www.coursera.org/learn/create-memory-puzzle-game-in-python-using-pygame,,,Beginner,mod,,,
"Responsive Website Basics: Code with HTML, CSS, and JavaScript",Coursera,University of London,https://www.coursera.org/learn/website-coding,,,Intermediate,jquery,,,
Age of Jefferson,Coursera,University of Virginia,https://www.coursera.org/learn/ageofjefferson,,,Beginner,thought,,,
Children Acquiring Literacy Naturally,Coursera,"University of California, Santa Cruz",https://www.coursera.org/learn/children-literacy,,,Intermediate,child,,,
Practical Time Series Analysis,Coursera,The State University of New York,https://www.coursera.org/learn/practical-time-series-analysis,,,Intermediate,autoregressive,,,
Mathematical Thinking in Computer Science,Coursera,University of California San Diego,https://www.coursera.org/learn/what-is-a-proof,,,Intermediate,logic,,,
Writing and Editing: Word Choice and Word Order,Coursera,University of Michigan,https://www.coursera.org/learn/writing-editing-words,,,Beginner,Writing,,,
Tableau Public for Project Management and Beyond,Coursera,Coursera Project Network,https://www.coursera.org/learn/tableau-public-for-project-management-and-beyond,,,Intermediate,Project,,,
Automating Real-World Tasks with Python,Coursera,Google,https://www.coursera.org/learn/automating-real-world-tasks-python,,,Advanced,test,,,
Internet of Things: Communication Technologies,Coursera,University of California San Diego,https://www.coursera.org/learn/internet-of-things-communication,,,Intermediate,android,,,
Writing in First Person Point of View,Coursera,Wesleyan University,https://www.coursera.org/learn/first-person-pov,,,Advanced,Poetry,,,
Fundamentals of Visualization with Tableau,Coursera,"University of California, Davis",https://www.coursera.org/learn/data-visualization-tableau,,,Beginner,presentation,,,
Building Modern Java Applications on AWS,Coursera,Amazon Web Services,https://www.coursera.org/learn/building-modern-java-applications-on-aws,,,Advanced,application,,,
Building Your Career in Music: Developing A Brand and Funding Your Music,Coursera,Berklee College of Music,https://www.coursera.org/learn/navigate-music-industry-independent-artist,,,All Levels,music,,,
Power Onboarding,Coursera,Northwestern University,https://www.coursera.org/learn/power-onboarding,,,Intermediate,onboarding,,,
Introduction to Cloud Identity,Coursera,Google Cloud,https://www.coursera.org/learn/cloud-identity,,,Beginner,Cloud,,,
Bayesian Statistics: From Concept to Data Analysis,Coursera,"University of California, Santa Cruz",https://www.coursera.org/learn/bayesian-statistics,,,Beginner,Bayesian,,,
Creating Custom Callbacks in Keras,Coursera,Coursera Project Network,https://www.coursera.org/learn/custom-callbacks-keras,,,Beginner,callback,,,
Cybersecurity and the Internet of Things,Coursera,University System of Georgia,https://www.coursera.org/learn/iot-cyber-security,,,Beginner,security,,,
Create an FPS Weapon in Unity (Part 2 - Firing Effects),Coursera,Coursera Project Network,https://www.coursera.org/learn/create-fps-weapon-unity-firing-effects,,,Advanced,java,,,
Intimacy of Creativity: Entering the Minds of Composers,Coursera,The Hong Kong University of Science and Technology,https://www.coursera.org/learn/intimacy-creativity-entering-minds-composers,,,Intermediate,piano,,,
